0.00000000000000000000e+00,9.93999999999999994671e-01,0.00000000000000000000e+00,0.00000000000000000000e+00,-2.03173262955733680002e+00
1.00000000000000000000e+00,5.13067383683757163859e-02,3.32618027036641672467e-01,-1.77252986214446028868e+00,3.07809266143330428900e-01
2.00000000000000000000e+00,-9.31310776815356011760e-01,2.45476324259343847700e-01,-4.31291608710086316059e-01,3.10062050799829791448e-01
3.00000000000000000000e+00,-9.76144296019834323275e-01,7.77763263053105169398e-01,3.31499583901379846207e-01,5.65403267562628042420e-01
4.00000000000000000000e+00,-4.42706102310172378012e-01,1.07585271675903482169e+00,5.78527887696176024157e-01,-4.94414923300073444468e-02
5.00000000000000000000e+00,-1.80063668838637835901e-01,6.69501883004872011540e-01,-2.17861078033119076602e-01,-7.60738683023531203631e-01
6.00000000000000000000e+00,-2.16215490670774973525e-01,-5.67088446036848270460e-01,3.61356208530979328142e-01,-8.94066983693678318801e-01
7.00000000000000000000e+00,-3.73186677926044318987e-01,-1.06380500101715647077e+00,-5.36754195812380929809e-01,-1.44073462978213467922e-01
8.00000000000000000000e+00,-9.30019650259790053859e-01,-8.45521776278328585086e-01,-4.08855766624993066660e-01,5.22152413821354910439e-01
9.00000000000000000000e+00,-9.79136645271513561539e-01,-2.90058479043442063450e-01,3.37685973833999120153e-01,4.04144154224489293714e-01
1.00000000000000000000e+01,-1.65920023366778190965e-01,-3.36779051106253335401e-01,1.64971487697896357361e+00,-2.03927826750535334810e-01
1.10000000000000000000e+01,8.98853994838617276208e-01,5.14510284383770319372e-02,6.81338422313276126374e-01,-1.23862372461583145067e-01
1.20000000000000000000e+01,2.55745177334549045334e-01,2.64616242136168466903e-01,-1.46773728794535185393e+00,7.23060432366572358731e-01
1.30000000000000000000e+01,-8.71917815845657417917e-01,2.13654410239239311853e-01,-5.24126607558765944539e-01,1.99053632046530704081e-01
1.40000000000000000000e+01,-1.01211140927591669580e+00,7.05525783940444628506e-01,2.45804053861886168120e-01,5.93972042128512622838e-01
1.50000000000000000000e+01,-5.16328015885838764731e-01,1.07606897145446311903e+00,6.02760424028494612436e-01,4.59331671003591901492e-02
1.60000000000000000000e+01,-1.62152104125228596621e-01,7.57622254283008000897e-01,-7.10083022362307525466e-02,-6.60390035827943200353e-01
1.70000000000000000000e+01,-2.68535061885407433380e-01,-4.44689531274733929056e-01,4.69740581230797427104e-01,-1.08709262035858844619e+00
1.80000000000000000000e+01,-3.09952598402322254678e-01,-1.04012360770960765599e+00,-4.77449989256328088949e-01,-2.36327755756302576584e-01
1.90000000000000000000e+01,-8.74895370905972802333e-01,-9.07064399678421229289e-01,-4.75948601140353089178e-01,4.65685466884473930893e-01
2.00000000000000000000e+01,-1.01519653953071076202e+00,-3.45248155666803946406e-01,2.41949636030492687411e-01,4.80599643689587241457e-01
2.10000000000000000000e+01,-3.50457564063997473180e-01,-2.96532726634238796848e-01,1.31726911341502495034e+00,-3.88234994531169164134e-01
2.20000000000000000000e+01,8.15748085811158873959e-01,5.36401257998655872639e-02,6.66486764856627389442e-01,7.96554426665542214536e-02
2.30000000000000000000e+01,4.14546880881006829522e-01,1.68990993916146747811e-01,-1.10558694443003635577e+00,7.66543009073272663123e-01
2.40000000000000000000e+01,-8.00854618061780487714e-01,1.96622369750421938095e-01,-6.19887578071075306951e-01,7.24872701523867346562e-02
2.50000000000000000000e+01,-1.03700927900211858912e+00,6.30713115461681628204e-01,1.53794408090485529295e-01,6.06644012998058257402e-01
2.60000000000000000000e+01,-5.91883415084294095543e-01,1.06447872836736201485e+00,6.09688734860093228818e-01,1.40127066358277485580e-01
2.70000000000000000000e+01,-1.62046367434505789173e-01,8.34341369137004185141e-01,6.73961578063730221144e-02,-5.75092409143595828525e-01
2.80000000000000000000e+01,-3.28398995184345565690e-01,-2.93431879736364642497e-01,4.63871978229814019290e-01,-1.35727098221176145643e+00
2.90000000000000000000e+01,-2.55171191015514553513e-01,-1.00518290341853444581e+00,-4.00849668535176784090e-01,-3.25034266055723441990e-01
3.00000000000000000000e+01,-8.12159244781756495257e-01,-9.60850870081965346969e-01,-5.31012053281540774563e-01,3.97694129586038003232e-01
3.10000000000000000000e+01,-1.03921774213966533473e+00,-4.08828714766396261737e-01,1.44141824220956171754e-01,5.39072656523088333813e-01
3.20000000000000000000e+01,-4.96513120465781832014e-01,-2.49686688366773018588e-01,1.04825597887494392779e+00,-3.42636229393102509366e-01
3.30000000000000000000e+01,7.31477942137079617524e-01,3.24242145698365527573e-02,6.94054339697029454292e-01,2.61095582725157426829e-01
3.40000000000000000000e+01,5.36639547167416353091e-01,8.11933797464198386828e-02,-8.80342657869835454321e-01,6.31187463653736791080e-01
3.50000000000000000000e+01,-7.17335870156203370129e-01,1.96147531684916526240e-01,-7.26225693331927324436e-01,-6.66094508831585885300e-02
3.60000000000000000000e+01,-1.05018375155844001512e+00,5.55356574296187455175e-01,5.75241852458053815056e-02,6.02470971812991695771e-01
3.70000000000000000000e+01,-6.67254758240060863450e-01,1.04135029624227226641e+00,5.99813548271996399563e-01,2.31057366847217560135e-01
3.80000000000000000000e+01,-1.78377870489668965970e-01,9.00817582243651715501e-01,1.92757069795760543895e-01,-4.94544216936252223338e-01
3.90000000000000000000e+01,-3.73764226701158608357e-01,-1.07124038062350143696e-01,2.19156951805226457575e-01,-1.62045059282509740228e+00
4.00000000000000000000e+01,-2.10950168689406136746e-01,-9.59471325579484113355e-01,-3.07398376059109745828e-01,-4.09740731953111836372e-01
4.10000000000000000000e+01,-7.43390557560436815443e-01,-1.00557358581167388678e+00,-5.72482817800688881249e-01,3.20058331239411131275e-01
4.20000000000000000000e+01,-1.05097511719002856267e+00,-4.78570279691935274169e-01,4.52096131126194095140e-02,5.79453794898211693720e-01
4.30000000000000000000e+01,-6.14654567564637210886e-01,-2.14558481142577861522e-01,8.64063421107108098340e-01,-2.16561391055349106161e-01
4.40000000000000000000e+01,6.41801984775227096769e-01,-1.13222594628259055211e-02,7.55597608702525458391e-01,4.43821448470780866025e-01
4.50000000000000000000e+01,6.37879209933494784046e-01,1.33655231823332932423e-02,-7.59360480114273483920e-01,4.51144604072234001180e-01
4.60000000000000000000e+01,-6.19743777894831149311e-01,2.11742996087994767018e-01,-8.57277960208894351801e-01,-2.12273900961180456148e-01
4.70000000000000000000e+01,-1.05214304568397420958e+00,4.79224722077626619221e-01,-4.18444815171316111813e-02,5.80622208113448889932e-01
4.80000000000000000000e+01,-7.42183951994617729930e-01,1.00488536799172401004e+00,5.73050244562058441744e-01,3.16606097290754506801e-01
4.90000000000000000000e+01,-2.12247618433241053149e-01,9.54412070179233240630e-01,3.01513858863469152993e-01,-4.14792206697017939998e-01
5.00000000000000000000e+01,-3.75746234257838651605e-01,8.85228337918536195561e-02,-1.78417591214376752839e-01,-1.63736455089817178887e+00
5.10000000000000000000e+01,-1.73243250233719753295e-01,-9.07084422406941315309e-01,-1.98989051699446500843e-01,-4.89247721430953741439e-01
5.20000000000000000000e+01,-6.64965057115872837379e-01,-1.04346784422721894359e+00,-5.99099077946257496663e-01,2.34223199058849224086e-01
5.30000000000000000000e+01,-1.04423459485505909505e+00,-5.56917445659457888141e-01,-5.15213627352855349506e-02,5.99477753383808376064e-01
5.40000000000000000000e+01,-7.02217941985952442963e-01,-2.05263141983393848644e-01,7.43756276668234406202e-01,-7.75179092725892665561e-02
0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00
0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00
